tenure_months,monthly_spend,support_tickets_90d,logins_per_month,on_discount,monthly_contract,churned
18.0,28.27,4,7.0,1,1,0
15.0,24.92,2,16.0,0,0,1
36.0,35.02,2,11.0,0,1,0
17.0,34.25,1,19.0,0,0,1
5.0,57.4,0,9.0,0,0,0
15.0,27.19,0,6.0,1,1,0
30.0,38.56,1,6.0,1,1,0
16.0,35.19,2,10.0,1,0,0
30.0,59.56,2,9.0,0,1,0
34.0,42.22,1,7.0,1,0,0
17.0,63.91,1,10.0,1,0,0
20.0,24.26,3,1.0,0,1,0
15.0,44.11,1,8.0,0,1,0
30.0,34.63,1,9.0,1,0,0
15.0,22.93,1,2.0,0,0,0
28.0,43.78,2,4.0,0,1,1
24.0,76.19,0,4.0,1,1,0
3.0,29.65,2,8.0,0,0,0
29.0,42.71,0,7.0,0,1,0
22.0,21.38,3,7.0,1,1,1
47.0,18.73,1,2.0,0,1,0
7.0,30.83,1,16.0,0,0,0
24.0,36.9,1,19.0,0,0,0
13.0,37.7,1,3.0,1,0,1
3.0,40.93,0,7.0,0,0,0
2.0,15.33,1,7.0,0,1,0
54.0,33.73,0,11.0,0,0,0
24.0,54.03,2,6.0,1,0,0
17.0,20.55,1,16.0,0,0,0
4.0,38.61,1,4.0,0,0,0
51.0,50.27,1,13.0,0,1,0
10.0,30.92,3,11.0,0,1,0
25.0,51.15,1,3.0,0,0,0
21.0,17.62,1,7.0,0,1,0
68.0,60.99,0,4.0,1,1,0
19.0,51.58,1,26.0,1,0,0
13.0,46.0,0,8.0,0,0,0
24.0,65.25,2,6.0,1,1,0
26.0,39.07,1,2.0,0,1,0
72.0,33.88,2,11.0,1,1,0
19.0,69.71,2,7.0,1,1,1
6.0,78.13,3,13.0,0,1,0
15.0,32.52,1,21.0,0,1,0
24.0,42.95,1,14.0,0,0,0
27.0,63.81,1,4.0,1,1,0
4.0,43.59,3,6.0,0,1,0
13.0,55.7,1,3.0,0,0,0
66.0,59.05,1,5.0,0,1,0
9.0,34.88,2,16.0,0,0,0
37.0,52.55,0,5.0,0,1,0
15.0,44.89,1,13.0,1,1,0
20.0,23.1,1,6.0,0,1,0
4.0,27.19,1,14.0,0,1,0
16.0,33.26,0,4.0,0,1,0
24.0,61.71,0,3.0,0,0,0
19.0,62.3,3,26.0,0,0,0
17.0,58.5,0,4.0,0,0,0
30.0,52.92,0,16.0,0,0,0
6.0,52.43,1,12.0,1,1,0
25.0,50.0,0,5.0,0,0,0
2.0,52.34,1,5.0,0,0,0
44.0,53.56,2,7.0,1,1,0
18.0,19.72,1,17.0,0,0,0
35.0,30.78,1,6.0,1,0,0
1.0,26.48,1,13.0,0,0,1
32.0,64.93,2,11.0,0,0,0
10.0,74.77,0,11.0,1,0,0
20.0,5.96,0,26.0,0,0,0
32.0,73.17,0,12.0,1,0,0
19.0,46.56,2,11.0,0,0,1
29.0,63.23,0,2.0,0,1,0
15.0,54.12,2,19.0,0,0,0
47.0,70.93,2,14.0,0,0,0
18.0,48.78,5,11.0,1,1,0
18.0,20.46,2,7.0,0,0,0
18.0,43.1,3,2.0,0,1,1
20.0,54.28,3,12.0,0,1,1
6.0,41.11,0,9.0,0,0,0
8.0,56.84,0,25.0,0,0,0
39.0,43.82,0,13.0,0,1,0
35.0,34.28,0,10.0,0,0,0
33.0,25.45,1,30.0,1,1,0
27.0,37.95,2,9.0,1,0,0
13.0,48.68,1,24.0,0,0,0
12.0,9.73,2,2.0,0,0,0
19.0,30.96,1,34.0,0,1,0
43.0,9.06,1,16.0,0,0,0
23.0,33.89,1,5.0,0,0,0
8.0,66.55,1,28.0,0,1,0
5.0,23.65,0,1.0,0,1,0
36.0,57.66,1,4.0,0,0,0
52.0,96.28,3,12.0,0,1,0
4.0,71.16,1,19.0,1,0,0
37.0,47.4,3,11.0,1,1,0
27.0,60.45,2,2.0,0,1,0
10.0,20.35,4,5.0,0,1,1
23.0,16.68,4,6.0,0,1,0
7.0,45.52,3,12.0,0,1,1
16.0,52.17,2,8.0,1,0,0
20.0,64.7,1,18.0,1,0,0
46.0,34.76,3,2.0,0,1,1
16.0,48.48,2,13.0,0,0,1
11.0,47.86,0,4.0,0,1,0
25.0,42.63,4,21.0,1,1,0
30.0,43.7,0,13.0,0,1,0
11.0,29.62,1,8.0,1,1,0
8.0,50.03,0,7.0,1,1,0
8.0,48.51,2,11.0,0,0,0
46.0,37.08,1,18.0,1,0,0
29.0,56.98,1,11.0,1,1,1
15.0,63.5,1,8.0,0,1,1
41.0,57.19,2,4.0,0,0,0
10.0,26.24,2,8.0,0,0,0
18.0,46.79,0,18.0,0,1,1
7.0,28.59,2,15.0,0,0,0
40.0,46.74,0,20.0,0,0,0
10.0,28.66,2,4.0,1,1,1
10.0,67.99,1,2.0,0,1,1
26.0,59.1,3,14.0,0,0,0
2.0,65.75,2,3.0,1,1,0
5.0,63.93,0,20.0,0,1,0
33.0,40.13,1,14.0,0,0,0
8.0,37.34,2,11.0,1,0,0
